date_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
19/05/2017,750000,Angers,50,2,225,-0.552312,47.47296
19/05/2017,750000,Angers,48,2,225,-0.552312,47.47296
19/05/2017,750000,Angers,65,4,225,-0.552312,47.47296
19/05/2017,750000,Angers,50,2,225,-0.552312,47.47296
19/05/2017,750000,Angers,40,2,225,-0.552312,47.47296
19/05/2017,750000,Angers,50,2,225,-0.552312,47.47296
30/05/2017,255000,Angers,54,2,593,-0.553599,47.45081
30/05/2017,185000,Angers,36,2,214,-0.524684,47.480588
30/05/2017,185000,Angers,62,3,214,-0.524684,47.480588
07/06/2017,235000,Angers,37,2,200,-0.542557,47.479318
07/06/2017,235000,Angers,69,4,200,-0.542557,47.479318
07/06/2017,235000,Angers,45,1,200,-0.542557,47.479318
31/05/2017,315000,Angers,37,1,127,-0.539894,47.475005
31/05/2017,315000,Angers,24,1,127,-0.539894,47.475005
31/05/2017,315000,Angers,57,3,127,-0.539894,47.475005
02/06/2017,196000,Saint-Barthélemy-d'Anjou,44,2,324,-0.512505,47.482011
02/06/2017,196000,Saint-Barthélemy-d'Anjou,66,3,324,-0.512505,47.482011
02/06/2017,196000,Saint-Barthélemy-d'Anjou,56,3,324,-0.512505,47.482011
09/06/2017,3600000,Trélazé,50,2,721,-0.502906,47.44508
09/06/2017,3600000,Trélazé,36,2,721,-0.502906,47.44508
09/06/2017,3600000,Trélazé,36,2,721,-0.502906,47.44508
09/06/2017,3600000,Trélazé,82,4,721,-0.502906,47.44508
09/06/2017,3600000,Trélazé,82,4,764,-0.502981,47.444814
09/06/2017,3600000,Trélazé,49,2,764,-0.502981,47.444814
09/06/2017,3600000,Trélazé,37,2,764,-0.502981,47.444814
09/06/2017,3600000,Trélazé,36,2,764,-0.502981,47.444814
31/05/2017,130000,Angers,33,2,53,-0.538114,47.46052
31/05/2017,130000,Angers,24,1,53,-0.538114,47.46052
26/06/2017,168000,Angers,29,1,200,-0.530397,47.478063
26/06/2017,168000,Angers,29,1,200,-0.530397,47.478063
09/06/2017,350000,Angers,44,2,94,-0.551515,47.45632
09/06/2017,350000,Angers,56,3,94,-0.551515,47.45632
09/06/2017,350000,Angers,60,2,94,-0.551515,47.45632
31/05/2017,206000,Angers,33,1,49,-0.550176,47.465662
31/05/2017,206000,Angers,33,1,49,-0.550176,47.465662
31/05/2017,206000,Angers,25,1,49,-0.550176,47.465662
15/06/2017,370000,Angers,22,1,124,-0.54623,47.473546
15/06/2017,370000,Angers,31,2,124,-0.54623,47.473546
15/06/2017,370000,Angers,50,3,124,-0.54623,47.473546
20/06/2017,270000,Angers,30,1,47,-0.549649,47.47307
20/06/2017,270000,Angers,32,1,47,-0.549649,47.47307
20/06/2017,270000,Angers,44,1,47,-0.549649,47.47307
20/06/2017,270000,Angers,25,1,47,-0.549649,47.47307
06/07/2017,183000,Angers,43,2,93,-0.538916,47.475023
06/07/2017,183000,Angers,42,2,93,-0.538916,47.475023
17/07/2017,240000,Angers,150,6,528,-0.529616,47.470994
29/06/2017,285000,Mûrs-Erigné,42,3,646,-0.535047,47.39662
29/06/2017,285000,Mûrs-Erigné,52,3,646,-0.535047,47.39662
29/06/2017,285000,Mûrs-Erigné,52,3,646,-0.535047,47.39662
29/06/2017,285000,Mûrs-Erigné,42,3,646,-0.535047,47.39662
17/07/2017,381350,Les Garennes sur Loire,72,3,1150,-0.47611,47.407503
17/07/2017,381350,Les Garennes sur Loire,51,3,1150,-0.47611,47.407503
17/07/2017,381350,Les Garennes sur Loire,66,1,1150,-0.47611,47.407503
05/07/2017,174500,Angers,21,1,443,-0.541561,47.48015
05/07/2017,174500,Angers,93,4,443,-0.541561,47.48015
24/07/2017,100000,Brissac Loire Aubance,50,1,128,-0.315381,47.397748
24/07/2017,100000,Brissac Loire Aubance,50,2,128,-0.315381,47.397748
06/07/2017,750000,Angers,24,1,300,-0.556435,47.470881
06/07/2017,750000,Angers,205,8,300,-0.556435,47.470881
13/07/2017,238000,Angers,18,1,99,-0.537231,47.479249
13/07/2017,238000,Angers,25,1,99,-0.537231,47.479249
13/07/2017,238000,Angers,58,3,99,-0.537231,47.479249
21/07/2017,240000,Angers,42,2,119,-0.54372,47.466557
21/07/2017,240000,Angers,38,2,119,-0.54372,47.466557
21/07/2017,240000,Angers,38,2,119,-0.54372,47.466557
26/07/2017,165000,Angers,38,2,299,-0.520613,47.471593
26/07/2017,165000,Angers,33,2,299,-0.520613,47.471593
24/07/2017,157000,Les Ponts-de-Cé,35,1,95,-0.524397,47.419622
24/07/2017,157000,Les Ponts-de-Cé,22,1,95,-0.524397,47.419622
24/07/2017,157000,Les Ponts-de-Cé,17,1,95,-0.524397,47.419622
24/07/2017,157000,Les Ponts-de-Cé,59,2,95,-0.524397,47.419622
21/08/2017,225000,Trélazé,60,2,693,-0.497623,47.443803
21/08/2017,225000,Trélazé,36,2,693,-0.497623,47.443803
21/08/2017,225000,Trélazé,141,5,693,-0.497623,47.443803
28/08/2017,320000,Angers,30,2,137,-0.559979,47.459773
28/08/2017,320000,Angers,67,3,137,-0.559979,47.459773
01/09/2017,243000,Les Ponts-de-Cé,29,2,204,-0.488621,47.439937
01/09/2017,243000,Les Ponts-de-Cé,33,2,204,-0.488621,47.439937
01/09/2017,243000,Les Ponts-de-Cé,29,2,204,-0.488621,47.439937
01/09/2017,243000,Les Ponts-de-Cé,29,2,204,-0.488621,47.439937
28/08/2017,300000,Angers,155,2,64,-0.553992,47.471245
22/08/2017,150000,Saint-Barthélemy-d'Anjou,73,3,452,-0.501574,47.466151
22/08/2017,150000,Saint-Barthélemy-d'Anjou,25,1,452,-0.501574,47.466151
09/09/2017,568000,Angers,26,1,48,-0.535298,47.461689
09/09/2017,568000,Angers,26,1,48,-0.535298,47.461689
09/09/2017,568000,Angers,26,1,48,-0.535298,47.461689
09/09/2017,568000,Angers,70,3,48,-0.535298,47.461689
09/09/2017,568000,Angers,26,1,48,-0.535298,47.461689
09/09/2017,568000,Angers,42,2,48,-0.535298,47.461689
09/09/2017,568000,Angers,26,2,48,-0.535298,47.461689
09/09/2017,568000,Angers,42,2,48,-0.535298,47.461689
09/09/2017,568000,Angers,26,1,48,-0.535298,47.461689
29/08/2017,450000,Angers,31,1,110,-0.557674,47.468876
29/08/2017,450000,Angers,31,1,110,-0.557674,47.468876
29/08/2017,450000,Angers,40,1,110,-0.557674,47.468876
29/08/2017,450000,Angers,31,1,110,-0.557674,47.468876
29/08/2017,450000,Angers,27,1,110,-0.557674,47.468876
29/08/2017,450000,Angers,32,1,110,-0.557674,47.468876
29/08/2017,450000,Angers,40,1,110,-0.557674,47.468876
12/09/2017,272000,Angers,44,2,354,-0.562291,47.453931
12/09/2017,272000,Angers,50,3,354,-0.562291,47.453931
27/09/2017,307000,Angers,29,1,102,-0.540901,47.47646
27/09/2017,307000,Angers,23,1,102,-0.540901,47.47646
27/09/2017,307000,Angers,29,1,102,-0.540901,47.47646
27/09/2017,307000,Angers,27,1,102,-0.540901,47.47646
27/09/2017,307000,Angers,23,1,102,-0.540901,47.47646
27/09/2017,307000,Angers,27,1,102,-0.540901,47.47646
14/09/2017,362000,Les Ponts-de-Cé,72,2,973,-0.507292,47.437396
14/09/2017,362000,Les Ponts-de-Cé,100,4,973,-0.507292,47.437396
29/09/2017,330000,Angers,39,2,135,-0.55494,47.461241
29/09/2017,330000,Angers,37,2,135,-0.55494,47.461241
29/09/2017,330000,Angers,35,2,135,-0.55494,47.461241
29/09/2017,330000,Angers,25,1,135,-0.55494,47.461241
29/09/2017,330000,Angers,27,1,135,-0.55494,47.461241
