code_commune,annee_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
23,2020,41000,Beaupréau-en-Mauges,23,1,38,-0.86864,47.196244
23,2020,41000,Beaupréau-en-Mauges,11,1,38,-0.86864,47.196244
23,2020,87500,Beaupréau-en-Mauges,50,2,121,-0.995917,47.202209
23,2020,87500,Beaupréau-en-Mauges,45,1,121,-0.995917,47.202209
23,2020,200,Beaupréau-en-Mauges,20,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,24,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,20,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,28,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,22,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,23,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,20,1,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,31,2,21,-0.982674,47.20309
23,2020,200,Beaupréau-en-Mauges,23,1,21,-0.982674,47.20309
23,2020,190000,Beaupréau-en-Mauges,59,3,58,-1.05794,47.152751
23,2020,190000,Beaupréau-en-Mauges,43,2,58,-1.05794,47.152751
23,2020,190000,Beaupréau-en-Mauges,53,2,58,-1.05794,47.152751
23,2020,190000,Beaupréau-en-Mauges,68,3,58,-1.05794,47.152751
23,2020,165600,Beaupréau-en-Mauges,45,2,140,-0.993634,47.202038
23,2020,165600,Beaupréau-en-Mauges,60,3,140,-0.993634,47.202038
23,2020,165600,Beaupréau-en-Mauges,60,3,140,-0.993634,47.202038
23,2020,165600,Beaupréau-en-Mauges,28,1,140,-0.993634,47.202038
23,2020,165600,Beaupréau-en-Mauges,40,1,140,-0.993634,47.202038
23,2020,160000,Beaupréau-en-Mauges,68,1,157,-0.992907,47.200826
23,2020,160000,Beaupréau-en-Mauges,68,3,157,-0.992907,47.200826
23,2020,225000,Beaupréau-en-Mauges,49,2,946,-0.836445,47.197049
23,2020,225000,Beaupréau-en-Mauges,69,3,946,-0.836445,47.197049
23,2020,300000,Beaupréau-en-Mauges,74,3,910,-0.982486,47.204314
24,2020,155000,Beauvoir-sur-Mer,65,4,185,-2.040689,46.914961
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
24,2020,272500,Beauvoir-sur-Mer,18,1,660,-2.043532,46.916245
25,2020,158000,Bécon-les-Granits,103,5,1155,-0.792306,47.501679
25,2020,158000,Bécon-les-Granits,75,3,1155,-0.792306,47.501679
26,2020,197000,Bégrolles-en-Mauges,75,4,206,-0.937504,47.139738
26,2020,197000,Bégrolles-en-Mauges,70,3,206,-0.937504,47.139738
26,2020,197000,Bégrolles-en-Mauges,35,2,206,-0.937504,47.139738
26,2020,197000,Bégrolles-en-Mauges,37,2,206,-0.937504,47.139738
27,2020,82000,Bellevigne-les-Châteaux,70,3,330,-0.06693,47.217359
27,2020,80000,Bellevigne-les-Châteaux,70,3,193,-0.067004,47.217396
27,2020,125000,Bellevigne-les-Châteaux,42,1,275,-0.061194,47.197788
27,2020,125000,Bellevigne-les-Châteaux,69,3,275,-0.061194,47.197788
27,2020,115000,Bellevigne-les-Châteaux,70,3,796,-0.067167,47.217452
27,2020,115000,Bellevigne-les-Châteaux,107,4,796,-0.067167,47.217452
28,2020,137000,Benet,24,2,142,-0.598139,46.368989
28,2020,137000,Benet,55,3,142,-0.598139,46.368989
28,2020,137000,Benet,22,1,142,-0.598139,46.368989
29,2020,5000,Béthon,29,1,50,0.08909,48.359314
30,2020,42000,Bierné-les-Villages,34,2,357,-0.541019,47.809385
30,2020,42000,Bierné-les-Villages,71,4,357,-0.541019,47.809385
31,2020,490000,Blain,39,2,1000,-1.858192,47.472871
31,2020,490000,Blain,39,2,1661,-1.858192,47.472871
31,2020,80000,Blain,47,2,548,-1.736705,47.496941
31,2020,80000,Blain,44,2,548,-1.736705,47.496941
31,2020,150000,Blain,55,2,1000,-1.728606,47.437415
31,2020,150000,Blain,85,3,1000,-1.728606,47.437415
31,2020,150000,Blain,55,2,12773,-1.728606,47.437415
31,2020,150000,Blain,85,3,12773,-1.728606,47.437415
31,2020,150000,Blain,73,3,1000,-1.728606,47.437415
31,2020,150000,Blain,73,3,12773,-1.728606,47.437415
31,2020,242000,Blain,63,3,95,-1.764861,47.475861
31,2020,242000,Blain,63,3,95,-1.764861,47.475861
31,2020,242000,Blain,25,1,95,-1.764861,47.475861
31,2020,242000,Blain,50,2,95,-1.764861,47.475861
31,2020,242000,Blain,45,1,95,-1.764861,47.475861
31,2020,402800,Blain,56,2,641,-1.760063,47.475377
31,2020,402800,Blain,46,2,641,-1.760063,47.475377
31,2020,402800,Blain,67,3,641,-1.760063,47.475377
31,2020,402800,Blain,74,3,641,-1.760063,47.475377
31,2020,402800,Blain,66,3,641,-1.760063,47.475377
32,2020,148000,Blandouet-Saint Jean,106,5,737,-0.391038,48.035457
32,2020,148000,Blandouet-Saint Jean,40,2,737,-0.391038,48.035457
33,2020,54000,Bonnétable,54,2,127,0.426066,48.179642
34,2020,248000,Bouchemaine,27,1,161,-0.619483,47.408237
34,2020,380000,Bouchemaine,72,4,102,-0.608825,47.422005
34,2020,450000,Bouchemaine,44,3,634,-0.619728,47.408393
34,2020,450000,Bouchemaine,60,2,634,-0.619728,47.408393
34,2020,450000,Bouchemaine,80,2,634,-0.619728,47.408393
34,2020,450000,Bouchemaine,60,2,634,-0.619728,47.408393
35,2020,165000,Bouguenais,105,5,142,-1.634651,47.16634
35,2020,165000,Bouguenais,40,2,142,-1.634651,47.16634
35,2020,460000,Bouguenais,39,2,670,-1.619753,47.178856
35,2020,460000,Bouguenais,37,2,670,-1.619753,47.178856
35,2020,460000,Bouguenais,30,2,670,-1.619753,47.178856
35,2020,460000,Bouguenais,70,2,670,-1.619753,47.178856
35,2020,460000,Bouguenais,30,2,670,-1.619753,47.178856
35,2020,225000,Bouguenais,78,4,331,-1.576756,47.180412
35,2020,436500,Bouguenais,29,1,740,-1.588,47.17778
35,2020,436500,Bouguenais,30,1,740,-1.588,47.17778
35,2020,436500,Bouguenais,22,1,740,-1.588,47.17778
35,2020,436500,Bouguenais,24,1,740,-1.588,47.17778
36,2020,350000,Bouloire,20,1,405,0.556698,47.97195
36,2020,350000,Bouloire,17,1,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,50,3,405,0.556698,47.97195
36,2020,350000,Bouloire,40,3,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,27,2,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,12,1,405,0.556698,47.97195
36,2020,350000,Bouloire,24,2,405,0.556698,47.97195
36,2020,350000,Bouloire,18,1,405,0.556698,47.97195
36,2020,350000,Bouloire,25,1,405,0.556698,47.97195
36,2020,350000,Bouloire,28,2,405,0.556698,47.97195
36,2020,350000,Bouloire,13,1,405,0.556698,47.97195
36,2020,350000,Bouloire,31,2,405,0.556698,47.97195
36,2020,350000,Bouloire,16,1,405,0.556698,47.97195
36,2020,350000,Bouloire,16,1,405,0.556698,47.97195
36,2020,350000,Bouloire,13,1,405,0.556698,47.97195
37,2020,140500,Bourneau,80,3,755,-0.831366,46.550412
37,2020,140500,Bourneau,70,3,755,-0.831366,46.550412
37,2020,140500,Bourneau,118,4,755,-0.831366,46.550412
38,2020,100000,Boussay,104,4,276,-1.186098,47.044782
38,2020,100000,Boussay,56,2,276,-1.186098,47.044782
38,2020,235000,Boussay,96,3,2412,-1.181519,47.057465
38,2020,147926,Boussay,57,3,271,-1.171041,47.042261
39,2020,335000,Bouvron,60,3,952,-1.847307,47.416129
39,2020,335000,Bouvron,68,3,952,-1.847307,47.416129
39,2020,335000,Bouvron,45,2,952,-1.847307,47.416129
39,2020,335000,Bouvron,56,3,952,-1.847307,47.416129
39,2020,335000,Bouvron,65,3,952,-1.847307,47.416129
39,2020,335000,Bouvron,77,3,952,-1.847307,47.416129
39,2020,335000,Bouvron,46,2,952,-1.847307,47.416129
40,2020,210000,Bretignolles-sur-Mer,20,1,510,-1.849461,46.630412
40,2020,210000,Bretignolles-sur-Mer,45,1,510,-1.849461,46.630412
41,2020,150000,Briollay,40,1,675,-0.507736,47.564624
41,2020,150000,Briollay,25,1,675,-0.507736,47.564624
41,2020,150000,Briollay,19,1,675,-0.507736,47.564624
41,2020,150000,Briollay,25,1,675,-0.507736,47.564624
42,2020,92500,Brissac Loire Aubance,35,2,78,-0.446769,47.352572
43,2020,79500,Brûlon,34,2,132,-0.232488,47.96648
43,2020,79500,Brûlon,34,2,132,-0.232488,47.96648
43,2020,30000,Brûlon,20,1,78,-0.231996,47.965662
43,2020,30000,Brûlon,15,1,78,-0.231996,47.965662
43,2020,30000,Brûlon,20,1,78,-0.231996,47.965662
44,2020,73000,Candé,78,3,148,-1.039588,47.557916
44,2020,73000,Candé,74,2,148,-1.039588,47.557916
44,2020,95000,Candé,51,2,71,-1.039444,47.558056
44,2020,95000,Candé,51,2,71,-1.039444,47.558056
44,2020,95000,Candé,51,2,71,-1.039444,47.558056
45,2020,417000,Cantenay-Épinard,64,3,107,-0.568749,47.530172
45,2020,417000,Cantenay-Épinard,16,1,107,-0.568749,47.530172
45,2020,417000,Cantenay-Épinard,52,3,107,-0.568749,47.530172
45,2020,417000,Cantenay-Épinard,16,1,107,-0.568749,47.530172
45,2020,417000,Cantenay-Épinard,67,3,107,-0.568749,47.530172
46,2020,214000,Carquefou,43,2,188,-1.491576,47.297443
47,2020,170000,Cérans-Foulletourte,85,4,424,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,85,4,953,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,80,4,953,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,57,3,424,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,80,4,424,0.075901,47.826595
47,2020,170000,Cérans-Foulletourte,57,3,953,0.075901,47.826595
47,2020,46000,Cérans-Foulletourte,66,2,118,0.07391,47.827404
47,2020,46000,Cérans-Foulletourte,66,2,118,0.07391,47.827404
47,2020,420000,Cérans-Foulletourte,64,3,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,35,2,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,55,3,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,51,2,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,56,3,802,0.077757,47.829236
47,2020,420000,Cérans-Foulletourte,50,2,802,0.077757,47.829236
48,2020,160000,Chailland,111,4,427,-0.907321,48.233587
48,2020,160000,Chailland,111,4,427,-0.907321,48.233587
48,2020,235000,Chailland,200,7,384,-0.871406,48.225388
48,2020,52950,Chailland,67,3,243,-0.872155,48.223232
49,2020,105000,Chaillé-les-Marais,75,3,77,-1.022992,46.393513
50,2020,110000,Challain-la-Potherie,122,4,186,-1.046,47.636745
50,2020,110000,Challain-la-Potherie,72,3,186,-1.046,47.636745
50,2020,110000,Challain-la-Potherie,61,2,186,-1.046,47.636745
51,2020,75000,Challans,21,1,110,-1.886122,46.848677
51,2020,75000,Challans,18,1,110,-1.886122,46.848677
51,2020,75000,Challans,18,1,110,-1.886122,46.848677
51,2020,75000,Challans,21,1,110,-1.886122,46.848677
51,2020,175000,Challans,78,3,466,-1.890719,46.842181
51,2020,175000,Challans,50,2,825,-1.89393,46.850789
52,2020,132500,Chalonnes-sur-Loire,48,1,71,-0.767535,47.354002
52,2020,132500,Chalonnes-sur-Loire,40,1,71,-0.767535,47.354002
52,2020,200000,Chalonnes-sur-Loire,32,1,409,-0.759255,47.351815
52,2020,200000,Chalonnes-sur-Loire,31,1,243,-0.759011,47.351651
52,2020,200000,Chalonnes-sur-Loire,22,1,243,-0.759011,47.351651
52,2020,230000,Chalonnes-sur-Loire,48,3,325,-0.759751,47.352278
52,2020,230000,Chalonnes-sur-Loire,32,2,325,-0.759751,47.352278
52,2020,230000,Chalonnes-sur-Loire,32,2,325,-0.759751,47.352278
52,2020,230000,Chalonnes-sur-Loire,48,3,325,-0.759751,47.352278
52,2020,220000,Chalonnes-sur-Loire,100,3,568,-0.759995,47.352264
52,2020,220000,Chalonnes-sur-Loire,80,3,568,-0.759995,47.352264
53,2020,125000,Champagné,38,1,1445,0.320602,48.032525
53,2020,125000,Champagné,38,1,22358,0.320602,48.032525
53,2020,125000,Champagné,38,1,22358,0.320602,48.032525
53,2020,125000,Champagné,38,1,27938,0.320602,48.032525
53,2020,125000,Champagné,38,1,27937,0.320602,48.032525
53,2020,125000,Champagné,38,1,1445,0.320602,48.032525
53,2020,125000,Champagné,38,1,27938,0.320602,48.032525
53,2020,125000,Champagné,38,1,27937,0.320602,48.032525
54,2020,83700,Champagné-les-Marais,58,2,918,-1.118282,46.380577
54,2020,83700,Champagné-les-Marais,35,2,918,-1.118282,46.380577
55,2020,130000,Changé,61,3,999,-0.775827,48.097028
55,2020,200000,Changé,23,1,123,-0.788575,48.099606
55,2020,200000,Changé,43,2,123,-0.788575,48.099606
55,2020,200000,Changé,43,2,123,-0.788575,48.099606
55,2020,200000,Changé,43,2,123,-0.788575,48.099606
56,2020,200000,Chantonnay,77,3,241,-1.053859,46.689352
57,2020,224000,Chanverrie,39,2,105,-0.994699,46.961882
57,2020,224000,Chanverrie,62,3,105,-0.994699,46.961882
57,2020,224000,Chanverrie,30,1,22,-0.99465,46.961866
57,2020,101000,Chanverrie,39,2,153,-0.965359,46.92157
57,2020,101000,Chanverrie,29,2,153,-0.965359,46.92157
58,2020,380000,Châteaubriant,46,3,792,-1.388167,47.709271
58,2020,380000,Châteaubriant,40,2,792,-1.388167,47.709271
58,2020,380000,Châteaubriant,96,3,792,-1.388167,47.709271
58,2020,380000,Châteaubriant,78,3,792,-1.388167,47.709271
58,2020,380000,Châteaubriant,65,3,792,-1.388167,47.709271
58,2020,380000,Châteaubriant,71,3,792,-1.388167,47.709271
58,2020,380000,Châteaubriant,60,3,792,-1.388167,47.709271
58,2020,41500,Châteaubriant,55,2,136,-1.376418,47.71994
58,2020,41500,Châteaubriant,40,2,136,-1.376418,47.71994
58,2020,41500,Châteaubriant,55,3,136,-1.376418,47.71994
58,2020,452000,Châteaubriant,58,2,495,-1.376857,47.717799
58,2020,452000,Châteaubriant,58,3,495,-1.376857,47.717799
58,2020,452000,Châteaubriant,58,3,495,-1.376857,47.717799
58,2020,452000,Châteaubriant,77,4,495,-1.376857,47.717799
58,2020,452000,Châteaubriant,135,5,495,-1.376857,47.717799
58,2020,452000,Châteaubriant,135,5,495,-1.376857,47.717799
58,2020,452000,Châteaubriant,50,2,495,-1.376857,47.717799
58,2020,206000,Châteaubriant,23,1,84,-1.373408,47.718266
58,2020,206000,Châteaubriant,43,2,84,-1.373408,47.718266
58,2020,206000,Châteaubriant,35,2,84,-1.373408,47.718266
58,2020,206000,Châteaubriant,16,1,84,-1.373408,47.718266
58,2020,90000,Châteaubriant,44,2,208,-1.373611,47.722624
58,2020,90000,Châteaubriant,51,3,208,-1.373611,47.722624
58,2020,190000,Châteaubriant,38,1,220,-1.377049,47.718548
58,2020,190000,Châteaubriant,56,2,220,-1.377049,47.718548
58,2020,190000,Châteaubriant,40,2,220,-1.377049,47.718548
58,2020,190000,Châteaubriant,94,3,220,-1.377049,47.718548
58,2020,190000,Châteaubriant,31,1,220,-1.377049,47.718548
58,2020,235000,Châteaubriant,75,3,105,-1.377644,47.720385
58,2020,235000,Châteaubriant,30,2,105,-1.377644,47.720385
58,2020,250000,Châteaubriant,63,3,605,-1.371493,47.717948
58,2020,250000,Châteaubriant,73,3,605,-1.371493,47.717948
58,2020,250000,Châteaubriant,70,3,605,-1.371493,47.717948
58,2020,250000,Châteaubriant,75,3,605,-1.371493,47.717948
58,2020,138000,Châteaubriant,86,3,75,-1.376048,47.720184
58,2020,138000,Châteaubriant,86,3,75,-1.376048,47.720184
58,2020,175000,Châteaubriant,58,3,180,-1.377536,47.720031
58,2020,175000,Châteaubriant,28,1,180,-1.377536,47.720031
58,2020,175000,Châteaubriant,58,3,180,-1.377536,47.720031
58,2020,175000,Châteaubriant,30,1,180,-1.377536,47.720031
58,2020,195000,Châteaubriant,35,1,41,-1.374587,47.719563
58,2020,195000,Châteaubriant,27,2,41,-1.374587,47.719563
58,2020,195000,Châteaubriant,40,1,41,-1.374587,47.719563
58,2020,195000,Châteaubriant,47,2,67,-1.374592,47.719487
58,2020,195000,Châteaubriant,35,1,67,-1.374592,47.719487
58,2020,147500,Châteaubriant,46,2,66,-1.376518,47.716329
58,2020,147500,Châteaubriant,45,2,66,-1.376518,47.716329
58,2020,147500,Châteaubriant,41,2,66,-1.376518,47.716329
58,2020,95000,Châteaubriant,104,4,56,-1.37486,47.719282
58,2020,150000,Châteaubriant,38,1,451,-1.380044,47.71696
58,2020,150000,Châteaubriant,46,1,451,-1.380044,47.71696
58,2020,150000,Châteaubriant,76,3,451,-1.380044,47.71696
58,2020,110000,Châteaubriant,59,3,106,-1.387642,47.724759
58,2020,110000,Châteaubriant,75,4,106,-1.387642,47.724759
59,2020,295000,Château-Gontier-sur-Mayenne,48,1,76,-0.702857,47.828618
59,2020,295000,Château-Gontier-sur-Mayenne,40,1,76,-0.702857,47.828618
59,2020,295000,Château-Gontier-sur-Mayenne,43,1,76,-0.702857,47.828618
59,2020,80000,Château-Gontier-sur-Mayenne,63,4,75,-0.704925,47.829192
59,2020,80000,Château-Gontier-sur-Mayenne,48,4,75,-0.704925,47.829192
59,2020,370000,Château-Gontier-sur-Mayenne,59,3,432,-0.70834,47.824567
59,2020,370000,Château-Gontier-sur-Mayenne,63,3,432,-0.70834,47.824567
59,2020,370000,Château-Gontier-sur-Mayenne,77,3,432,-0.70834,47.824567
59,2020,57500,Château-Gontier-sur-Mayenne,30,1,46,-0.706807,47.827173
59,2020,57500,Château-Gontier-sur-Mayenne,20,1,46,-0.706807,47.827173
59,2020,113000,Château-Gontier-sur-Mayenne,55,3,108,-0.71023,47.830957
59,2020,113000,Château-Gontier-sur-Mayenne,36,1,108,-0.71023,47.830957
59,2020,197000,Château-Gontier-sur-Mayenne,32,1,119,-0.705092,47.826109
59,2020,197000,Château-Gontier-sur-Mayenne,60,3,119,-0.705092,47.826109
59,2020,197000,Château-Gontier-sur-Mayenne,61,3,119,-0.705092,47.826109
59,2020,197000,Château-Gontier-sur-Mayenne,28,2,119,-0.705092,47.826109
59,2020,197000,Château-Gontier-sur-Mayenne,27,2,119,-0.705092,47.826109
59,2020,140000,Château-Gontier-sur-Mayenne,27,1,164,-0.705014,47.82767
59,2020,140000,Château-Gontier-sur-Mayenne,78,2,164,-0.705014,47.82767
59,2020,140000,Château-Gontier-sur-Mayenne,30,2,164,-0.705014,47.82767
59,2020,165000,Château-Gontier-sur-Mayenne,130,4,526,-0.707655,47.819047
59,2020,165000,Château-Gontier-sur-Mayenne,29,1,32,-0.706189,47.827009
59,2020,165000,Château-Gontier-sur-Mayenne,29,1,32,-0.706189,47.827009
59,2020,170000,Château-Gontier-sur-Mayenne,28,1,65,-0.698646,47.828771
59,2020,170000,Château-Gontier-sur-Mayenne,17,1,65,-0.698646,47.828771
59,2020,170000,Château-Gontier-sur-Mayenne,28,1,65,-0.698646,47.828771
59,2020,170000,Château-Gontier-sur-Mayenne,15,1,65,-0.698646,47.828771
59,2020,160000,Château-Gontier-sur-Mayenne,33,1,132,-0.706077,47.827848
59,2020,160000,Château-Gontier-sur-Mayenne,37,1,132,-0.706077,47.827848
59,2020,160000,Château-Gontier-sur-Mayenne,57,1,132,-0.706077,47.827848
59,2020,470000,Château-Gontier-sur-Mayenne,67,3,108,-0.708189,47.824186
59,2020,470000,Château-Gontier-sur-Mayenne,53,1,108,-0.708189,47.824186
59,2020,470000,Château-Gontier-sur-Mayenne,73,3,108,-0.708189,47.824186
59,2020,470000,Château-Gontier-sur-Mayenne,58,2,81,-0.708179,47.824135
59,2020,470000,Château-Gontier-sur-Mayenne,44,2,81,-0.708179,47.824135
59,2020,8000,Château-Gontier-sur-Mayenne,82,3,315,-0.700872,47.830532
59,2020,180000,Château-Gontier-sur-Mayenne,149,3,176,-0.705106,47.826894
59,2020,370000,Château-Gontier-sur-Mayenne,33,2,83,-0.708274,47.826571
59,2020,370000,Château-Gontier-sur-Mayenne,83,3,83,-0.708274,47.826571
59,2020,370000,Château-Gontier-sur-Mayenne,63,3,83,-0.708274,47.826571
59,2020,370000,Château-Gontier-sur-Mayenne,57,3,83,-0.708274,47.826571
59,2020,130000,Château-Gontier-sur-Mayenne,141,9,1270,-0.703701,47.827506
59,2020,130000,Château-Gontier-sur-Mayenne,121,5,1270,-0.703701,47.827506
59,2020,130000,Château-Gontier-sur-Mayenne,111,4,1270,-0.703701,47.827506
59,2020,130000,Château-Gontier-sur-Mayenne,37,3,1270,-0.703701,47.827506
59,2020,460000,Château-Gontier-sur-Mayenne,100,3,453,-0.708498,47.826334
59,2020,460000,Château-Gontier-sur-Mayenne,146,4,453,-0.708498,47.826334
59,2020,185000,Château-Gontier-sur-Mayenne,72,3,257,-0.703085,47.826271
59,2020,185000,Château-Gontier-sur-Mayenne,45,3,257,-0.703085,47.826271
59,2020,90000,Château-Gontier-sur-Mayenne,36,1,71,-0.703289,47.828337
59,2020,90000,Château-Gontier-sur-Mayenne,67,3,71,-0.703289,47.828337
59,2020,99000,Château-Gontier-sur-Mayenne,20,1,64,-0.705467,47.826146
59,2020,99000,Château-Gontier-sur-Mayenne,20,1,64,-0.705467,47.826146
59,2020,99000,Château-Gontier-sur-Mayenne,20,1,64,-0.705467,47.826146
59,2020,125000,Château-Gontier-sur-Mayenne,33,1,126,-0.70942,47.826736
59,2020,125000,Château-Gontier-sur-Mayenne,73,3,126,-0.70942,47.826736
60,2020,110000,Château-Guibert,90,4,890,-1.283142,46.573598
61,2020,286000,Châteauneuf,125,3,2412,-1.936413,46.924877
62,2020,56000,Chaudefonds-sur-Layon,24,1,26,-0.708568,47.32443
63,2020,160000,Chavagnes-en-Paillers,96,2,122,-1.250994,46.892817
64,2020,79000,Cheffois,69,2,313,-0.789749,46.665702
65,2020,41300,Chemazé,85,3,312,-0.77556,47.787168
65,2020,41300,Chemazé,30,1,312,-0.77556,47.787168
66,2020,22000,Chemillé-en-Anjou,116,6,519,-0.64541,47.264248
66,2020,282000,Chemillé-en-Anjou,59,2,667,-0.728714,47.215833
66,2020,282000,Chemillé-en-Anjou,65,3,667,-0.728714,47.215833
66,2020,282000,Chemillé-en-Anjou,83,4,667,-0.728714,47.215833
66,2020,282000,Chemillé-en-Anjou,62,3,667,-0.728714,47.215833
66,2020,155000,Chemillé-en-Anjou,50,3,487,-0.725164,47.206049
66,2020,155000,Chemillé-en-Anjou,32,2,487,-0.725164,47.206049
66,2020,155000,Chemillé-en-Anjou,32,2,487,-0.725164,47.206049
66,2020,82500,Chemillé-en-Anjou,70,4,136,-0.729179,47.208812
66,2020,150000,Chemillé-en-Anjou,100,3,120,-0.729515,47.211668
66,2020,150000,Chemillé-en-Anjou,25,1,120,-0.729515,47.211668
66,2020,150000,Chemillé-en-Anjou,42,2,120,-0.729515,47.211668
66,2020,150000,Chemillé-en-Anjou,28,1,120,-0.729515,47.211668
66,2020,83000,Chemillé-en-Anjou,35,2,98,-0.727639,47.219755
66,2020,83000,Chemillé-en-Anjou,31,2,98,-0.727639,47.219755
66,2020,83000,Chemillé-en-Anjou,32,2,98,-0.727639,47.219755
66,2020,230000,Chemillé-en-Anjou,48,2,179,-0.729223,47.209185
66,2020,230000,Chemillé-en-Anjou,51,3,179,-0.729223,47.209185
66,2020,230000,Chemillé-en-Anjou,60,3,179,-0.729223,47.209185
66,2020,230000,Chemillé-en-Anjou,67,3,179,-0.729223,47.209185
66,2020,230000,Chemillé-en-Anjou,49,3,179,-0.729223,47.209185
66,2020,73000,Chemillé-en-Anjou,16,1,88,-0.729622,47.211759
66,2020,73000,Chemillé-en-Anjou,62,2,88,-0.729622,47.211759
66,2020,73000,Chemillé-en-Anjou,16,1,88,-0.729622,47.211759
66,2020,73000,Chemillé-en-Anjou,11,1,88,-0.729622,47.211759
66,2020,100000,Chemillé-en-Anjou,83,3,37,-0.727913,47.208414
66,2020,49700,Chemillé-en-Anjou,75,2,225,-0.847058,47.286853
66,2020,49700,Chemillé-en-Anjou,75,2,225,-0.847058,47.286853
66,2020,352625,Chemillé-en-Anjou,75,2,501,-0.730003,47.212368
